student_id,interaction_order,is_correct,time_taken,attempt_count,hint_count
256,1,0,0.744,3,1
256,2,0,0.805,3,3
256,3,0,0.564,1,1
256,4,0,0.777,1,0
256,5,0,0.556,2,2
256,6,1,0.638,1,3
256,7,1,0.867,2,2
256,8,0,0.827,2,3
256,9,0,0.63,2,3
256,10,1,0.911,1,2
256,11,0,0.878,1,2
256,12,0,0.562,2,0
256,13,0,0.852,2,1
256,14,0,0.826,2,2
256,15,1,0.566,2,1
256,16,0,0.929,2,3
256,17,1,0.63,1,1
256,18,0,0.622,3,2
256,19,1,0.728,2,3
256,20,1,0.772,2,2
256,21,1,0.71,2,2
256,22,1,0.545,3,3
256,23,1,0.708,3,3
256,24,0,0.963,1,0
256,25,1,0.663,1,2
256,26,0,0.981,2,0
256,27,0,0.91,3,1
256,28,0,0.706,2,2
256,29,1,0.533,2,2
257,0,1,0.2,1,0
257,1,1,0.091,1,0
257,2,1,0.225,2,1
257,3,1,0.27,1,1
257,4,0,0.333,1,0
257,5,1,0.187,1,0
257,6,1,0.329,1,0
257,7,1,0.065,1,0
257,8,1,0.138,1,0
257,9,1,0.054,2,0
257,10,1,0.159,1,0
257,11,1,0.179,1,0
257,12,1,0.128,1,0
257,13,1,0.236,1,0
257,14,1,0.155,2,0
257,15,1,0.112,2,0
257,16,1,0.088,1,0
257,17,1,0.224,1,0
257,18,1,0.09,2,0
258,0,0,0.834,3,1
258,1,0,0.735,1,1
258,2,0,0.551,2,3
258,3,1,0.861,2,3
258,4,0,0.536,1,3
258,5,0,0.548,3,0
258,6,0,0.501,3,2
258,7,1,0.749,2,3
258,8,0,0.862,3,0
258,9,0,0.524,3,3
258,10,0,0.931,3,3
258,11,0,0.548,1,1
258,12,1,0.589,1,3
258,13,0,0.756,3,2
258,14,0,0.947,3,0
259,0,1,0.31,2,0
259,1,1,0.266,1,0
259,2,1,0.339,1,0
259,3,0,0.053,1,0
259,4,1,0.307,1,1
259,5,1,0.258,1,1
259,6,1,0.095,2,0
259,7,0,0.317,1,0
259,8,1,0.202,1,0
259,9,1,0.05,1,0
259,10,1,0.271,1,0
259,11,1,0.081,1,1
259,12,1,0.274,1,1
259,13,1,0.282,1,0
259,14,1,0.324,1,0
260,0,1,0.465,2,0
260,1,0,0.392,1,2
260,2,1,0.477,2,0
260,3,0,0.622,1,1
260,4,0,0.289,2,0
260,5,1,0.628,1,0
260,6,1,0.493,2,0
260,7,1,0.351,1,1
260,8,0,0.227,2,1
260,9,1,0.445,1,0
260,10,0,0.459,2,1
260,11,0,0.533,2,1
260,12,0,0.217,1,1
260,13,0,0.686,1,1
260,14,0,0.279,1,0
260,15,1,0.622,2,2
260,16,0,0.308,2,2
260,17,1,0.564,1,0
260,18,1,0.369,1,0
260,19,0,0.323,2,0
260,20,1,0.236,2,0
260,21,1,0.335,2,2
261,0,1,0.262,2,0
261,1,1,0.226,1,0
261,2,1,0.218,1,0
261,3,1,0.145,1,1
261,4,1,0.219,1,0
261,5,1,0.097,1,1
261,6,1,0.269,1,0
261,7,1,0.057,1,0
261,8,1,0.133,1,0
261,9,1,0.308,1,0
261,10,0,0.208,1,0
261,11,1,0.165,1,0
261,12,1,0.3,1,0
261,13,0,0.262,1,0
261,14,1,0.281,1,0
262,0,1,0.211,1,0
262,1,1,0.23,1,1
262,2,1,0.254,1,0
262,3,0,0.201,1,0
262,4,1,0.05,1,1
262,5,0,0.272,1,0
262,6,1,0.222,1,0
262,7,1,0.189,2,0
262,8,1,0.228,2,0
262,9,0,0.197,1,0
262,10,1,0.191,1,1
262,11,1,0.288,1,1
262,12,1,0.08,1,0
262,13,1,0.313,2,0
262,14,1,0.065,1,0
263,0,1,0.14,1,0
263,1,1,0.124,2,0
263,2,1,0.178,1,0
263,3,1,0.162,2,1
263,4,1,0.302,1,0
263,5,1,0.263,1,0
263,6,1,0.112,1,1
263,7,1,0.284,2,1
263,8,1,0.255,1,0
263,9,1,0.174,2,1
263,10,1,0.286,2,0
263,11,1,0.192,1,0
263,12,1,0.247,1,0
263,13,1,0.157,1,0
263,14,1,0.155,1,0
263,15,1,0.206,2,1
263,16,1,0.135,1,0
263,17,1,0.108,1,1
263,18,0,0.235,2,0
263,19,1,0.281,2,0
263,20,1,0.342,2,0
263,21,1,0.306,1,0
263,22,1,0.068,2,0
263,23,0,0.131,2,0
263,24,1,0.115,1,1
264,0,1,0.69,2,2
264,1,1,0.364,1,0
264,2,0,0.541,1,1
264,3,0,0.523,2,2
264,4,1,0.571,1,1
264,5,0,0.602,1,0
264,6,1,0.614,1,2
264,7,0,0.443,1,0
264,8,1,0.677,1,0
264,9,0,0.552,2,2
264,10,1,0.572,2,0
264,11,0,0.461,2,0
264,12,1,0.508,2,1
264,13,1,0.452,1,2
264,14,0,0.334,2,2
264,15,1,0.447,2,1
264,16,0,0.312,2,1
264,17,1,0.51,1,2
264,18,0,0.485,2,0
264,19,1,0.293,1,0
265,0,0,0.787,2,2
265,1,0,0.939,1,2
265,2,1,0.731,1,3
265,3,0,0.876,2,3
265,4,0,0.923,3,3
265,5,0,0.526,1,0
265,6,0,0.838,2,2
265,7,0,0.523,3,1
265,8,0,0.591,2,3
265,9,0,0.689,2,3
265,10,0,0.911,3,0
265,11,1,0.993,3,3
265,12,0,0.983,3,3
265,13,0,0.788,2,3
265,14,0,0.541,3,1
265,15,0,0.97,2,2
265,16,1,0.618,1,2
265,17,0,0.972,3,2
265,18,0,0.98,2,2
265,19,0,0.953,2,3
265,20,0,0.755,2,1
265,21,0,0.775,1,3
265,22,0,0.574,3,3
265,23,0,0.511,2,0
265,24,0,0.729,3,0
266,0,0,0.529,3,2
266,1,0,0.658,3,3
266,2,0,0.909,2,2
266,3,1,0.914,1,0
266,4,0,0.947,3,1
266,5,0,0.52,1,0
266,6,0,0.546,2,2
266,7,1,0.572,1,3
266,8,0,0.517,2,3
266,9,0,0.712,3,1
266,10,1,0.811,1,0
266,11,0,0.896,1,1
266,12,0,0.673,2,3
266,13,1,0.889,2,0
266,14,0,0.892,2,1
266,15,1,0.71,3,2
266,16,0,0.76,2,0
267,0,1,0.184,1,0
267,1,0,0.115,1,0
267,2,1,0.349,1,0
267,3,1,0.065,1,0
267,4,1,0.293,2,1
267,5,0,0.334,1,0
267,6,1,0.19,2,0
267,7,1,0.075,1,1
267,8,1,0.14,1,0
267,9,0,0.109,1,0
268,0,0,0.626,2,1
268,1,1,0.809,1,0
268,2,0,0.929,1,2
268,3,0,0.697,2,3
268,4,0,0.811,1,2
268,5,0,0.611,1,1
268,6,1,0.641,2,3
268,7,0,0.656,3,0
268,8,1,0.681,2,2
268,9,0,0.669,1,3
268,10,0,0.716,2,3
268,11,1,0.918,3,2
268,12,1,0.918,2,2
268,13,0,0.822,3,2
268,14,0,1.0,1,2
268,15,1,0.929,2,3
268,16,0,0.804,3,2
268,17,1,0.575,2,2
268,18,1,0.854,1,1
268,19,1,0.939,2,2
268,20,0,0.822,2,2
268,21,1,0.736,2,2
268,22,0,0.577,2,2
268,23,0,0.683,2,2
268,24,0,0.572,1,2
268,25,0,0.785,2,1
268,26,1,0.633,3,2
269,0,0,0.602,2,0
269,1,1,0.556,1,0
269,2,1,0.535,2,0
269,3,1,0.361,1,2
269,4,1,0.361,2,2
269,5,1,0.282,2,0
269,6,1,0.635,2,1
269,7,1,0.37,2,2
269,8,1,0.615,2,0
269,9,0,0.426,1,1
269,10,0,0.369,2,0
269,11,0,0.673,1,2
269,12,0,0.28,1,0
269,13,1,0.227,2,0
269,14,0,0.639,2,2
269,15,0,0.218,2,2
269,16,1,0.274,1,0
270,0,0,0.507,2,2
270,1,1,0.426,2,0
270,2,1,0.661,2,1
270,3,1,0.691,2,0
270,4,0,0.212,1,1
270,5,0,0.502,2,0
270,6,1,0.436,2,0
270,7,1,0.412,2,1
270,8,1,0.39,1,1
270,9,0,0.342,1,0
270,10,1,0.545,1,2
270,11,1,0.679,1,1
270,12,1,0.638,2,1
270,13,1,0.66,1,2
270,14,1,0.337,1,2
270,15,0,0.279,1,2
270,16,1,0.605,2,1
270,17,0,0.566,1,1
270,18,0,0.334,1,0
270,19,1,0.229,1,1
270,20,1,0.599,1,2
270,21,0,0.464,2,2
270,22,1,0.557,1,0
270,23,1,0.289,2,2
270,24,1,0.337,1,0
270,25,0,0.401,2,0
270,26,1,0.326,2,1
270,27,1,0.308,2,1
270,28,1,0.645,2,0
270,29,1,0.278,1,0
271,0,1,0.379,2,2
271,1,1,0.359,1,1
271,2,0,0.589,1,2
271,3,0,0.523,2,2
271,4,0,0.598,1,0
271,5,1,0.384,2,0
271,6,1,0.479,2,1
271,7,0,0.415,2,0
271,8,0,0.405,2,1
271,9,1,0.698,2,1
271,10,0,0.434,2,0
271,11,0,0.2,2,0
271,12,1,0.595,2,2
271,13,0,0.684,1,0
271,14,0,0.554,2,0
271,15,0,0.261,1,0
271,16,0,0.207,2,0
271,17,0,0.23,2,0
271,18,1,0.339,2,0
271,19,1,0.263,1,2
272,0,1,0.691,1,2
272,1,0,0.407,2,2
272,2,0,0.388,2,1
272,3,0,0.37,2,2
272,4,1,0.642,2,0
272,5,0,0.616,1,1
272,6,1,0.614,1,0
272,7,0,0.59,2,0
272,8,0,0.356,1,2
272,9,1,0.213,1,0
272,10,1,0.304,2,2
272,11,1,0.493,1,0
272,12,0,0.202,1,0
272,13,0,0.454,2,0
272,14,1,0.308,1,2
272,15,1,0.531,1,2
272,16,0,0.595,2,2
272,17,1,0.276,2,2
272,18,1,0.359,2,0
272,19,1,0.583,2,0
272,20,1,0.317,2,2
272,21,1,0.278,1,0
272,22,1,0.587,2,0
272,23,0,0.62,1,1
272,24,1,0.327,1,2
272,25,0,0.614,1,0
272,26,1,0.568,2,1
272,27,0,0.289,2,1
273,0,0,0.968,2,2
273,1,0,0.899,2,0
273,2,1,0.664,2,1
273,3,0,0.882,3,1
273,4,0,0.502,2,2
273,5,0,0.766,2,2
273,6,0,0.925,2,2
273,7,1,0.867,2,3
273,8,0,0.952,2,3
273,9,0,0.574,2,1
273,10,1,0.741,3,0
273,11,1,0.738,3,2
273,12,1,0.947,2,3
273,13,0,0.856,1,1
273,14,0,0.585,2,0
273,15,0,0.759,3,0
273,16,1,0.759,3,2
274,0,0,0.565,1,3
274,1,0,0.77,3,2
274,2,0,0.573,3,1
274,3,0,0.942,1,2
274,4,0,0.556,2,0
274,5,0,0.585,3,2
274,6,0,0.778,2,2
274,7,0,0.656,2,0
274,8,0,0.655,3,1
274,9,0,0.815,3,2
274,10,0,0.663,2,3
274,11,0,0.536,2,2
274,12,0,0.951,1,2
274,13,0,0.535,2,1
274,14,1,0.818,2,1
274,15,1,0.857,2,2
274,16,0,0.515,2,0
274,17,0,0.609,1,3
274,18,0,0.562,1,2
274,19,0,0.971,2,1
274,20,0,0.859,1,0
274,21,0,0.894,2,3
274,22,0,0.662,3,2
274,23,1,0.957,3,1
275,0,0,0.611,1,1
275,1,0,0.294,1,1
275,2,0,0.516,1,2
275,3,1,0.396,2,0
275,4,0,0.566,1,1
275,5,1,0.301,2,0
275,6,0,0.556,1,2
275,7,1,0.451,1,0
275,8,0,0.202,2,0
275,9,1,0.318,2,2
275,10,1,0.613,1,0
275,11,0,0.431,2,0
275,12,1,0.598,1,1
275,13,0,0.618,1,1
275,14,1,0.681,1,1
275,15,1,0.297,1,1
275,16,0,0.418,2,0
275,17,0,0.659,2,0
275,18,0,0.432,2,2
275,19,1,0.423,1,0
275,20,1,0.346,2,1
275,21,0,0.394,1,1
275,22,0,0.66,1,1
275,23,0,0.697,1,2
275,24,0,0.429,1,0
275,25,1,0.487,1,1
275,26,0,0.638,1,0
276,0,0,0.378,2,0
276,1,0,0.233,1,2
276,2,1,0.318,2,0
276,3,1,0.559,2,0
276,4,1,0.652,2,0
276,5,0,0.468,2,1
276,6,0,0.27,2,2
276,7,1,0.474,2,0
276,8,0,0.538,2,2
276,9,0,0.431,1,0
276,10,0,0.329,2,1
276,11,0,0.377,1,2
276,12,1,0.686,1,0
276,13,1,0.517,2,2
276,14,1,0.502,1,0
276,15,0,0.58,1,1
276,16,0,0.481,1,1
276,17,1,0.6,2,0
276,18,1,0.591,2,0
276,19,1,0.535,2,2
276,20,0,0.239,1,0
276,21,1,0.336,1,2
277,0,1,0.612,1,1
277,1,0,0.836,3,0
277,2,0,0.975,1,1
277,3,0,0.538,3,1
277,4,0,0.804,1,0
277,5,0,0.56,1,3
277,6,0,0.536,2,3
277,7,1,0.717,2,3
277,8,0,0.684,2,3
277,9,1,0.913,2,2
277,10,0,0.853,3,0
277,11,0,0.965,1,2
277,12,0,0.552,2,1
277,13,1,0.692,2,2
277,14,1,0.932,1,2
277,15,0,0.724,3,1
277,16,1,0.605,1,0
277,17,0,0.519,2,2
277,18,0,0.533,2,0
277,19,0,0.553,2,3
277,20,1,0.542,2,2
277,21,0,0.891,2,3
277,22,1,0.778,2,2
277,23,0,0.655,2,1
277,24,0,0.627,2,3
277,25,0,0.669,1,0
277,26,0,0.797,2,0
277,27,0,0.867,2,2
277,28,0,0.942,2,0
277,29,0,0.694,3,1
278,0,1,0.102,2,1
278,1,1,0.26,1,1
278,2,1,0.261,1,0
278,3,1,0.323,1,1
278,4,1,0.347,1,1
278,5,1,0.209,1,0
278,6,1,0.301,2,1
278,7,1,0.307,1,0
278,8,1,0.143,1,0
278,9,0,0.117,2,1
278,10,1,0.341,1,0
278,11,1,0.061,1,0
278,12,1,0.138,1,0
278,13,0,0.298,2,1
278,14,1,0.169,1,0
278,15,1,0.247,1,0
278,16,1,0.318,1,1
278,17,0,0.347,1,0
278,18,1,0.136,2,1
279,0,1,0.299,1,1
279,1,1,0.216,1,0
279,2,1,0.122,1,0
279,3,1,0.06,1,0
279,4,1,0.293,1,1
279,5,1,0.159,1,0
279,6,0,0.229,1,0
279,7,1,0.315,1,0
279,8,1,0.243,1,0
279,9,1,0.312,1,0
279,10,1,0.318,1,1
279,11,1,0.221,2,0
279,12,1,0.165,2,1
279,13,1,0.159,1,0
279,14,1,0.321,1,0
279,15,0,0.34,1,0
279,16,1,0.059,1,0
279,17,0,0.204,1,1
279,18,0,0.27,2,0
280,0,1,0.179,1,0
280,1,1,0.296,1,0
280,2,1,0.176,1,0
280,3,1,0.329,1,1
280,4,1,0.347,1,1
280,5,1,0.261,1,0
280,6,1,0.061,1,0
280,7,1,0.183,1,0
280,8,0,0.206,1,0
280,9,1,0.22,1,1
280,10,1,0.272,1,0
280,11,1,0.267,2,0
280,12,0,0.245,1,0
280,13,1,0.067,2,1
280,14,1,0.272,2,0
280,15,1,0.128,1,0
280,16,1,0.057,1,0
280,17,1,0.249,2,0
280,18,1,0.113,1,0
280,19,1,0.266,1,0
280,20,1,0.114,1,0
280,21,1,0.199,2,0
280,22,1,0.122,1,0
280,23,1,0.338,2,0
280,24,1,0.165,1,0
280,25,1,0.12,1,0
280,26,1,0.33,1,1
280,27,1,0.056,1,0
281,0,0,0.521,2,1
281,1,0,0.878,2,3
281,2,1,0.804,2,0
281,3,0,0.781,2,3
281,4,0,0.976,2,3
281,5,1,0.733,1,2
281,6,0,0.651,2,3
281,7,0,0.93,2,3
281,8,0,0.539,3,0
281,9,0,0.765,2,1
281,10,1,0.818,3,0
281,11,0,0.859,2,1
281,12,1,0.868,2,1
281,13,0,0.741,2,1
281,14,1,0.507,2,1
281,15,1,0.97,1,1
281,16,0,0.887,2,2
282,0,1,0.524,2,2
282,1,1,0.501,1,1
282,2,1,0.294,2,2
282,3,0,0.263,2,0
282,4,1,0.209,1,0
282,5,1,0.207,1,2
282,6,1,0.366,1,1
282,7,0,0.205,1,1
282,8,0,0.238,1,0
282,9,1,0.207,2,2
282,10,0,0.426,1,0
282,11,1,0.408,2,0
282,12,1,0.269,1,0
282,13,1,0.332,2,0
282,14,1,0.224,2,0
282,15,0,0.512,1,0
282,16,0,0.7,1,0
282,17,1,0.284,1,0
282,18,0,0.424,1,1
282,19,1,0.274,2,0
282,20,1,0.555,1,0
282,21,0,0.364,2,2
282,22,1,0.231,2,0
282,23,1,0.54,2,0
282,24,0,0.245,2,0
282,25,1,0.654,1,1
283,0,0,0.501,2,2
283,1,0,0.532,2,0
283,2,1,0.916,3,2
283,3,0,0.896,1,2
283,4,0,0.518,2,1
283,5,0,0.577,2,2
283,6,0,0.888,2,2
283,7,1,0.984,3,0
283,8,0,0.604,2,1
283,9,0,0.851,3,3
283,10,1,0.895,2,0
283,11,0,0.931,2,2
283,12,0,0.521,3,1
283,13,0,0.858,1,2
283,14,0,0.826,1,0
283,15,0,0.847,2,0
284,0,1,0.388,1,1
284,1,1,0.345,1,2
284,2,0,0.499,1,0
284,3,1,0.628,2,2
284,4,1,0.647,2,0
284,5,0,0.257,1,0
284,6,1,0.512,1,2
284,7,0,0.547,2,1
284,8,1,0.519,1,0
284,9,0,0.345,1,2
284,10,0,0.534,1,2
284,11,0,0.588,1,0
284,12,0,0.636,1,2
284,13,1,0.66,2,0
284,14,0,0.493,1,0
284,15,0,0.687,1,1
284,16,0,0.361,2,2
284,17,0,0.653,1,2
284,18,0,0.224,1,2
284,19,1,0.454,2,0
284,20,1,0.598,2,1
285,0,1,0.212,1,1
285,1,1,0.455,2,0
285,2,0,0.687,2,1
285,3,1,0.372,1,0
285,4,1,0.347,1,1
285,5,0,0.418,2,2
285,6,1,0.43,2,0
285,7,1,0.684,1,0
285,8,1,0.223,2,0
285,9,1,0.428,2,2
285,10,1,0.257,1,0
285,11,0,0.593,1,2
285,12,0,0.215,2,0
285,13,1,0.494,2,0
285,14,0,0.686,2,0
285,15,0,0.293,2,0
285,16,1,0.327,1,1
285,17,0,0.531,1,0
286,0,1,0.518,2,0
286,1,0,0.814,2,3
286,2,0,0.86,2,3
286,3,1,0.6,3,2
286,4,0,0.627,1,2
286,5,0,0.857,3,0
286,6,1,0.696,2,0
286,7,0,0.591,2,1
286,8,0,0.71,3,0
286,9,1,0.666,1,2
286,10,0,0.601,2,3
286,11,0,0.953,3,0
286,12,0,0.637,1,1
286,13,0,0.716,2,0
286,14,0,0.913,3,3
286,15,1,0.667,1,2
286,16,0,0.773,2,0
286,17,0,0.764,1,3
286,18,0,0.675,3,0
286,19,1,0.846,3,0
286,20,1,0.82,1,2
286,21,1,0.948,2,2
286,22,0,0.898,3,1
287,0,1,0.207,1,0
287,1,1,0.322,1,0
287,2,1,0.336,1,0
287,3,0,0.28,1,0
287,4,1,0.277,2,1
287,5,1,0.309,1,1
287,6,1,0.345,1,0
287,7,1,0.114,1,0
287,8,0,0.096,1,1
287,9,0,0.098,2,0
287,10,1,0.309,1,0
287,11,1,0.103,1,1
287,12,1,0.117,1,0
287,13,1,0.163,1,0
287,14,1,0.342,1,1
287,15,1,0.19,2,0
287,16,1,0.26,2,1
287,17,1,0.146,2,0
287,18,1,0.197,1,1
287,19,1,0.082,1,0
287,20,1,0.329,1,0
287,21,1,0.29,1,1
287,22,1,0.28,1,0
287,23,1,0.235,1,0
287,24,0,0.341,1,0
287,25,1,0.255,2,0
287,26,1,0.317,1,0
288,0,1,0.278,1,1
288,1,1,0.14,1,0
288,2,0,0.33,1,0
288,3,1,0.14,1,0
288,4,1,0.167,2,0
288,5,1,0.201,1,1
288,6,1,0.059,1,1
288,7,1,0.19,1,0
288,8,0,0.211,1,0
288,9,1,0.21,1,1
288,10,1,0.322,2,0
288,11,1,0.191,2,0
288,12,1,0.349,1,0
289,0,1,0.242,1,0
289,1,1,0.14,1,0
289,2,1,0.108,1,0
289,3,1,0.067,2,1
289,4,1,0.159,1,0
289,5,1,0.172,1,1
289,6,1,0.104,1,0
289,7,1,0.317,2,0
289,8,1,0.091,2,0
289,9,1,0.165,1,1
289,10,1,0.242,1,1
289,11,1,0.275,1,0
290,0,0,0.98,3,1
290,1,0,0.993,2,2
290,2,1,0.809,1,0
290,3,1,0.801,2,3
290,4,0,0.728,3,0
290,5,0,0.983,2,1
290,6,0,0.708,2,1
290,7,0,0.551,2,1
290,8,1,0.801,2,1
290,9,0,0.595,2,3
290,10,0,0.837,1,2
290,11,0,0.664,2,3
290,12,0,0.708,3,1
290,13,0,0.735,2,1
290,14,0,0.846,2,0
290,15,0,0.899,2,1
290,16,1,0.88,3,3
290,17,0,0.56,2,3
290,18,0,0.537,1,2
290,19,1,0.746,3,0
290,20,0,0.99,3,1
290,21,0,0.972,2,2
290,22,1,0.917,2,2
291,0,0,0.331,2,0
291,1,1,0.631,1,0
291,2,0,0.411,2,0
291,3,1,0.369,2,0
291,4,0,0.341,2,0
291,5,0,0.642,2,0
291,6,1,0.673,2,2
291,7,1,0.383,1,0
291,8,1,0.601,2,0
291,9,1,0.332,1,1
291,10,0,0.66,2,0
291,11,0,0.579,1,2
291,12,0,0.522,2,0
291,13,1,0.325,2,1
291,14,1,0.39,2,0
291,15,1,0.637,2,0
291,16,0,0.656,2,1
291,17,0,0.609,2,0
291,18,1,0.475,1,0
291,19,1,0.402,2,1
292,0,1,0.128,2,0
292,1,1,0.283,1,0
292,2,0,0.274,1,0
292,3,1,0.177,1,0
292,4,1,0.256,1,0
292,5,1,0.102,2,0
292,6,1,0.201,1,1
292,7,1,0.117,1,0
292,8,1,0.316,1,0
292,9,1,0.115,1,0
292,10,1,0.302,1,0
292,11,1,0.315,1,1
292,12,1,0.1,1,0
292,13,1,0.348,2,1
292,14,1,0.093,2,0
292,15,1,0.163,1,1
292,16,1,0.309,1,0
292,17,1,0.347,1,0
292,18,1,0.189,1,1
292,19,1,0.134,1,0
292,20,1,0.291,1,1
292,21,1,0.339,2,0
292,22,1,0.281,2,0
292,23,1,0.331,1,0
292,24,1,0.306,1,0
292,25,1,0.122,1,1
292,26,1,0.197,1,0
292,27,1,0.072,1,0
292,28,1,0.069,1,1
293,0,1,0.119,1,0
293,1,1,0.343,1,1
293,2,1,0.118,1,0
293,3,0,0.308,1,0
293,4,1,0.211,1,1
293,5,1,0.173,1,0
293,6,1,0.115,1,0
293,7,0,0.202,2,0
293,8,1,0.295,1,0
293,9,0,0.099,1,1
293,10,0,0.174,1,1
293,11,1,0.114,1,1
293,12,1,0.128,1,0
293,13,1,0.192,1,0
293,14,1,0.189,1,1
293,15,1,0.131,1,0
293,16,1,0.175,1,1
293,17,1,0.113,1,0
293,18,1,0.117,1,1
293,19,1,0.122,1,0
293,20,0,0.071,1,0
293,21,1,0.272,1,1
293,22,1,0.2,1,0
293,23,1,0.125,2,1
294,0,1,0.186,1,0
294,1,1,0.27,1,1
294,2,1,0.302,2,0
294,3,1,0.272,1,0
294,4,1,0.17,2,0
294,5,1,0.065,1,0
294,6,1,0.161,1,0
294,7,1,0.1,2,0
294,8,1,0.053,1,0
294,9,1,0.066,1,1
294,10,1,0.167,1,0
294,11,1,0.064,2,0
294,12,1,0.081,1,0
294,13,1,0.122,1,0
294,14,1,0.069,1,0
294,15,1,0.081,1,0
294,16,0,0.117,1,0
294,17,0,0.13,2,0
294,18,0,0.157,1,0
294,19,1,0.274,1,0
295,0,0,0.485,1,0
295,1,0,0.508,2,1
295,2,0,0.673,1,0
295,3,0,0.513,1,2
295,4,1,0.351,1,2
295,5,0,0.201,1,0
295,6,0,0.474,1,0
295,7,0,0.366,2,1
295,8,1,0.448,2,2
295,9,1,0.492,1,2
295,10,1,0.387,2,0
295,11,0,0.35,1,0
295,12,1,0.62,1,0
295,13,1,0.295,1,2
295,14,1,0.462,2,0
295,15,0,0.469,1,0
295,16,1,0.375,1,0
295,17,0,0.495,2,0
295,18,0,0.584,2,0
295,19,1,0.378,1,0
295,20,1,0.503,1,0
295,21,1,0.566,1,0
295,22,0,0.362,2,2
295,23,0,0.523,2,2
295,24,1,0.475,2,1
295,25,0,0.644,1,0
295,26,0,0.487,2,1
295,27,0,0.378,2,0
296,0,1,0.573,1,0
296,1,0,0.472,2,2
296,2,1,0.345,1,1
296,3,1,0.556,2,1
296,4,1,0.392,1,1
296,5,1,0.648,1,0
296,6,0,0.237,2,0
296,7,1,0.694,1,0
296,8,1,0.498,2,2
296,9,0,0.362,2,1
296,10,0,0.638,1,0
296,11,1,0.283,1,0
296,12,0,0.233,2,0
296,13,1,0.426,1,0
296,14,1,0.42,2,1
296,15,0,0.517,1,2
296,16,0,0.605,2,0
296,17,1,0.388,2,0
296,18,1,0.265,1,0
296,19,0,0.444,1,0
296,20,1,0.462,1,0
296,21,0,0.297,1,0
296,22,0,0.537,1,2
296,23,0,0.509,1,0
296,24,1,0.211,2,0
296,25,0,0.489,2,2
296,26,0,0.563,1,0
296,27,1,0.502,1,1
296,28,0,0.399,2,1
297,0,1,0.565,1,2
297,1,0,0.339,2,0
297,2,1,0.593,2,2
297,3,1,0.334,1,1
297,4,1,0.582,2,0
297,5,1,0.2,1,1
297,6,1,0.499,2,0
297,7,0,0.593,1,1
297,8,1,0.54,1,0
297,9,1,0.553,1,0
297,10,1,0.555,1,1
297,11,0,0.691,2,0
297,12,0,0.557,2,0
297,13,0,0.246,1,2
297,14,1,0.439,2,0
297,15,0,0.393,1,2
297,16,1,0.425,1,1
297,17,1,0.654,1,2
297,18,1,0.651,1,0
297,19,0,0.418,2,0
297,20,0,0.516,1,2
297,21,1,0.414,1,0
297,22,1,0.67,1,2
298,0,1,0.377,2,0
298,1,0,0.223,2,0
298,2,1,0.368,2,1
298,3,1,0.418,2,0
298,4,1,0.513,2,0
298,5,0,0.217,1,2
298,6,1,0.345,2,2
298,7,1,0.255,2,0
298,8,1,0.221,2,0
298,9,1,0.451,1,1
298,10,1,0.29,1,0
298,11,1,0.583,1,1
298,12,0,0.336,2,0
298,13,1,0.331,2,1
298,14,1,0.321,2,0
298,15,1,0.539,2,2
298,16,1,0.223,1,0
298,17,0,0.283,1,2
298,18,0,0.551,1,1
298,19,1,0.439,2,2
298,20,1,0.315,2,0
298,21,0,0.536,1,0
298,22,0,0.386,2,0
299,0,1,0.173,1,0
299,1,1,0.079,1,1
299,2,0,0.216,1,1
299,3,1,0.224,1,1
299,4,1,0.341,1,0
299,5,1,0.183,1,0
299,6,1,0.252,2,0
299,7,1,0.311,1,0
299,8,1,0.318,1,0
299,9,1,0.094,2,0
299,10,1,0.302,1,1
299,11,1,0.2,1,0
299,12,1,0.349,2,0
299,13,1,0.149,1,0
299,14,1,0.307,2,0
299,15,1,0.19,2,1
299,16,1,0.251,1,0
299,17,1,0.234,2,0
299,18,1,0.277,2,0
299,19,0,0.18,1,0
299,20,1,0.32,1,0
299,21,1,0.078,1,0
299,22,0,0.308,1,0
299,23,1,0.241,2,1
299,24,1,0.279,1,0
299,25,1,0.298,1,0
299,26,1,0.324,1,1
299,27,1,0.081,1,0
300,0,1,0.662,1,1
300,1,0,0.945,2,3
300,2,0,0.538,1,2
300,3,0,0.697,2,2
300,4,0,0.642,2,0
300,5,1,0.565,1,0
300,6,1,0.713,3,3
300,7,0,0.636,2,1
300,8,0,0.781,2,3
300,9,1,0.678,2,0
300,10,0,0.992,1,0
300,11,1,0.577,3,3
300,12,0,0.849,3,1
300,13,1,0.703,2,2
300,14,1,0.792,3,2
300,15,1,0.972,1,1
300,16,1,0.993,2,2
300,17,0,0.865,3,1
300,18,0,0.507,3,0
300,19,0,0.661,2,2
300,20,0,0.533,2,2
301,0,0,0.623,3,1
301,1,1,0.873,2,3
301,2,0,0.987,1,1
301,3,0,0.54,3,2
301,4,0,0.795,2,3
301,5,0,0.932,2,1
301,6,1,0.737,2,0
301,7,0,0.901,2,2
301,8,0,0.798,3,3
301,9,0,0.669,3,3
301,10,0,0.767,2,1
301,11,1,0.828,3,1
301,12,0,0.623,2,3
301,13,0,0.826,3,3
301,14,1,0.783,3,3
301,15,1,0.952,2,3
301,16,0,0.904,2,2
301,17,0,0.879,1,1
301,18,0,0.783,3,3
301,19,0,0.706,2,2
301,20,0,0.897,3,3
